SG_voltage,CH_voltage,lockinIC_R,lockinIC_T,lockinIC_X,lockinIC_Y
-0.38,0.1464,3.664758e-06,68.91507,1.318423e-06,3.41938e-06
-0.38,0.1468,3.936247e-06,66.206,1.588102e-06,3.601653e-06
-0.38,0.1472,5.378728e-06,64.93222,2.278827e-06,4.871981e-06
-0.38,0.1476,4.222512e-06,64.81988,1.796493e-06,3.821237e-06
-0.38,0.148,3.975961e-06,65.14292,1.671245e-06,3.607515e-06
-0.38,0.1484,4.104036e-06,87.24822,1.970641e-07,4.099309e-06
-0.38,0.1488,3.741826e-06,81.19196,5.729366e-07,3.697587e-06
-0.38,0.1492,2.077404e-06,67.8145,7.843896e-07,1.923473e-06
-0.38,0.1496,2.858972e-06,106.0826,-7.919892e-07,2.74704e-06
-0.38,0.15,1.554122e-06,107.1381,-4.579536e-07,1.485111e-06
-0.38,0.1504,2.02866e-06,110.1066,-6.973911e-07,1.904955e-06
-0.38,0.1508,2.500819e-06,98.93522,-3.884006e-07,2.470431e-06
-0.38,0.1512,2.405952e-06,99.60272,-4.013255e-07,2.372229e-06
-0.38,0.1516,2.650748e-06,102.8984,-5.917288e-07,2.583822e-06
-0.38,0.152,2.987986e-06,107.862,-9.16304e-07,2.843376e-06
-0.38,0.1524,2.339422e-06,82.84113,2.915281e-07,2.321066e-06
-0.38,0.1528,3.063289e-06,88.97562,5.476176e-08,3.062691e-06
-0.38,0.1532,3.038451e-06,91.92266,-1.019351e-07,3.036707e-06
-0.38,0.1536,3.062669e-06,88.62635,7.341429e-08,3.061758e-06
-0.38,0.154,2.955615e-06,73.287,8.499473e-07,2.830317e-06
-0.38,0.1544,2.973686e-06,96.37772,-3.303084e-07,2.955162e-06
-0.38,0.1548,3.073291e-06,100.4209,-5.558878e-07,3.022586e-06
-0.38,0.1552,2.540029e-06,90.21974,-9.728595e-09,2.539984e-06
-0.38,0.1556,1.818576e-06,106.6574,-5.212426e-07,1.742267e-06
-0.38,0.156,3.509731e-06,109.4545,-1.168934e-06,3.30932e-06
-0.38,0.1564,3.758065e-06,92.71505,-1.780148e-07,3.753812e-06
-0.38,0.1568,2.731673e-06,88.75618,5.928799e-08,2.730919e-06
-0.38,0.1572,2.258755e-06,80.24746,3.825332e-07,2.225534e-06
-0.38,0.1576,2.377817e-06,82.04218,3.292355e-07,2.354912e-06
-0.38,0.158,3.143616e-06,96.40745,-3.508273e-07,3.123845e-06
-0.38,0.1584,3.549909e-06,83.00242,4.325006e-07,3.523439e-06
-0.38,0.1588,1.746715e-06,82.83195,2.179797e-07,1.73307e-06
-0.38,0.1592,3.189107e-06,76.4661,7.462855e-07,3.100533e-06
-0.38,0.1596,2.830557e-06,98.89806,-4.37837e-07,2.796342e-06
-0.38,0.16,2.476433e-06,76.77372,5.665384e-07,2.410607e-06
-0.38,0.1604,3.103746e-06,102.8892,-6.923284e-07,3.025515e-06
-0.38,0.1608,3.072503e-06,82.96832,3.761406e-07,3.049364e-06
-0.38,0.1612,3.765508e-06,88.47117,1.004599e-07,3.764072e-06
-0.38,0.1616,3.193672e-06,76.65888,7.369592e-07,3.107462e-06
-0.38,0.162,2.227535e-06,101.3852,-4.396978e-07,2.183692e-06
-0.38,0.1624,3.441469e-06,71.61337,1.085517e-06,3.265751e-06
-0.38,0.1628,3.163654e-06,94.13309,-2.279765e-07,3.155428e-06
-0.38,0.1632,3.094822e-06,84.00507,3.232397e-07,3.077879e-06
-0.38,0.1636,3.848729e-06,102.543,-8.358266e-07,3.756746e-06
-0.38,0.164,3.095895e-06,96.06617,-3.271121e-07,3.078147e-06
-0.38,0.1644,2.8389e-06,108.5182,-9.016469e-07,2.691881e-06
-0.38,0.1648,3.121247e-06,91.24775,-6.795488e-08,3.120386e-06
-0.38,0.1652,3.03887e-06,62.2157,1.416491e-06,2.688417e-06
-0.38,0.1656,2.825254e-06,87.63976,1.163184e-07,2.822723e-06
-0.38,0.166,2.579787e-06,105.1096,-6.724745e-07,2.490548e-06
-0.38,0.1664,2.823147e-06,90.3382,-1.665763e-08,2.822991e-06
-0.38,0.1668,3.375124e-06,86.53045,2.042558e-07,3.369413e-06
-0.38,0.1672,3.477087e-06,77.27554,7.658712e-07,3.391664e-06
-0.38,0.1676,2.286348e-06,101.1806,-4.432965e-07,2.242852e-06
-0.38,0.168,2.816129e-06,63.80584,1.242874e-06,2.526523e-06
-0.38,0.1684,2.285465e-06,95.35584,-2.13325e-07,2.275368e-06
-0.38,0.1688,3.068631e-06,86.12306,2.074521e-07,3.06149e-06
-0.38,0.1692,2.672916e-06,96.73311,-3.133881e-07,2.654436e-06
-0.38,0.1696,3.962455e-06,96.7471,-4.655476e-07,3.93489e-06
-0.38,0.17,2.751415e-06,110.8064,-9.773299e-07,2.571959e-06
-0.38,0.1704,3.380583e-06,87.41071,1.526903e-07,3.377007e-06
-0.38,0.1708,2.904536e-06,103.5199,-6.790012e-07,2.823919e-06
-0.38,0.1712,3.371413e-06,96.68634,-3.925301e-07,3.348357e-06
-0.38,0.1716,2.862727e-06,102.5461,-6.218422e-07,2.794342e-06
-0.38,0.172,2.777706e-06,115.8763,-1.212235e-06,2.499075e-06
-0.38,0.1724,2.310259e-06,113.9858,-9.390916e-07,2.11068e-06
-0.38,0.1728,2.342926e-06,88.91267,4.450231e-08,2.342518e-06
-0.38,0.1732,3.027582e-06,112.7095,-1.1688e-06,2.792743e-06
-0.38,0.1736,3.746811e-06,119.8399,-1.864319e-06,3.250027e-06
-0.38,0.174,3.984538e-06,93.42845,-2.382416e-07,3.977397e-06
-0.38,0.1744,3.105103e-06,93.4914,-1.890733e-07,3.099331e-06
-0.38,0.1748,1.56941e-06,81.52942,2.311728e-07,1.552261e-06
-0.38,0.1752,1.623362e-06,109.4659,-5.409624e-07,1.530546e-06
-0.38,0.1756,1.9358e-06,109.9668,-6.610136e-07,1.819415e-06
-0.38,0.176,2.393458e-06,106.9467,-6.976537e-07,2.289488e-06
-0.38,0.1764,3.361769e-06,107.3244,-1.001045e-06,3.209257e-06
-0.38,0.1768,2.13691e-06,110.316,-7.418934e-07,2.003816e-06
-0.38,0.1772,3.806613e-06,90.74386,-4.943646e-08,3.806177e-06
-0.38,0.1776,3.140179e-06,116.3493,-1.393709e-06,2.813793e-06
-0.38,0.178,2.10588e-06,66.67448,8.338261e-07,1.933733e-06
-0.38,0.1784,2.095185e-06,73.33378,6.009154e-07,2.007147e-06
-0.38,0.1788,2.508228e-06,108.3271,-7.886588e-07,2.381024e-06
-0.38,0.1792,2.637824e-06,71.36985,8.426159e-07,2.499477e-06
-0.38,0.1796,3.246657e-06,108.916,-1.052476e-06,3.071218e-06
-0.38,0.18,2.052247e-06,117.275,-9.404215e-07,1.823941e-06
-0.38,0.1804,1.997211e-06,109.7334,-6.743408e-07,1.879904e-06
-0.38,0.1808,2.768933e-06,118.2843,-1.312036e-06,2.438317e-06
-0.38,0.1812,1.371558e-06,79.77143,2.435613e-07,1.349737e-06
-0.38,0.1816,2.641048e-06,91.55242,-7.155351e-08,2.640048e-06
-0.38,0.182,2.539582e-06,99.33913,-4.121214e-07,2.505876e-06
-0.38,0.1824,2.142688e-06,86.26294,1.396369e-07,2.137994e-06
-0.38,0.1828,2.428935e-06,91.51527,-6.422773e-08,2.428058e-06
-0.38,0.1832,1.368474e-06,111.1102,-4.928614e-07,1.276586e-06
-0.38,0.1836,1.817755e-06,95.16439,-1.636259e-07,1.810351e-06
-0.38,0.184,2.831568e-06,107.7029,-8.610114e-07,2.697475e-06
-0.38,0.1844,2.054728e-06,96.12868,-2.193208e-07,2.042993e-06
-0.38,0.1848,2.989059e-06,108.5291,-9.498819e-07,2.834049e-06
-0.38,0.1852,2.980258e-06,97.3359,-3.805384e-07,2.955833e-06
-0.38,0.1856,2.001184e-06,90.74735,-2.611801e-08,2.000888e-06
-0.38,0.186,3.374744e-06,99.07292,-5.321726e-07,3.33237e-06
-0.38,0.1864,3.225104e-06,98.65635,-4.854016e-07,3.188336e-06
-0.38,0.1868,2.619165e-06,113.7196,-1.053543e-06,2.397816e-06
-0.38,0.1872,2.786289e-06,92.06648,-1.004654e-07,2.78435e-06
-0.38,0.1876,1.290047e-06,95.58402,-1.255162e-07,1.283911e-06
-0.38,0.188,3.012467e-06,89.79468,1.07903e-08,3.012327e-06
-0.38,0.1884,1.799343e-06,77.85604,3.785379e-07,1.759054e-06
-0.38,0.1888,3.63213e-06,111.2457,-1.316165e-06,3.385266e-06
-0.38,0.1892,3.109568e-06,130.8314,-2.033136e-06,2.352777e-06
-0.38,0.1896,2.717273e-06,103.1082,-6.162431e-07,2.646446e-06
-0.38,0.19,1.677621e-06,98.73022,-2.546254e-07,1.658191e-06
-0.38,0.1904,2.5484e-06,107.6693,-7.734708e-07,2.428192e-06
-0.38,0.1908,3.385048e-06,94.43351,-2.616886e-07,3.374878e-06
-0.38,0.1912,3.051867e-06,97.05963,-3.750789e-07,3.028582e-06
-0.38,0.1916,1.561425e-06,108.2362,-4.885978e-07,1.482976e-06
-0.38,0.192,2.222919e-06,89.73872,1.012533e-08,2.222869e-06
-0.38,0.1924,3.843152e-06,96.59935,-4.415642e-07,3.816973e-06
-0.38,0.1928,3.46757e-06,82.0413,4.800651e-07,3.433501e-06
-0.38,0.1932,2.949927e-06,105.2923,-7.780026e-07,2.845371e-06
-0.38,0.1936,1.581966e-06,120.3382,-7.990524e-07,1.365322e-06
-0.38,0.194,2.035992e-06,91.19922,-4.264153e-08,2.035399e-06
-0.38,0.1944,3.534816e-06,83.09858,4.247725e-07,3.509184e-06
-0.38,0.1948,3.499807e-06,113.3919,-1.389445e-06,3.212185e-06
-0.38,0.1952,2.553284e-06,118.2708,-1.209301e-06,2.248719e-06
-0.38,0.1956,3.582403e-06,122.3419,-1.916415e-06,3.026582e-06
-0.38,0.196,3.652542e-06,101.3397,-7.181782e-07,3.581134e-06
-0.38,0.1964,2.694658e-06,106.3829,-7.600151e-07,2.585152e-06
-0.38,0.1968,2.041948e-06,96.90753,-2.455674e-07,2.027001e-06
-0.38,0.1972,3.115475e-06,85.41043,2.492945e-07,3.105461e-06
-0.38,0.1976,2.278547e-06,75.99925,5.512163e-07,2.210743e-06
-0.38,0.198,2.079376e-06,109.6276,-6.984584e-07,1.958515e-06
-0.38,0.1984,2.936923e-06,100.0939,-5.147159e-07,2.891477e-06
-0.38,0.1988,2.783942e-06,90.14237,-6.929039e-09,2.783814e-06
-0.38,0.1992,2.441346e-06,81.38998,3.654789e-07,2.413803e-06
-0.38,0.1996,2.126337e-06,77.35991,4.652794e-07,2.074705e-06
-0.38,0.2,1.389333e-06,96.20287,-1.501645e-07,1.381449e-06
-0.37,0.0,3.570981e-06,142.1631,-2.820197e-06,2.190493e-06
-0.37,0.0004,4.760786e-06,122.504,-2.557978e-06,4.01497e-06
-0.37,0.0008,3.838632e-06,128.8356,-2.407148e-06,2.990076e-06
-0.37,0.0012,3.068782e-06,119.9614,-1.532547e-06,2.658566e-06
-0.37,0.0016,3.072459e-06,111.8121,-1.141615e-06,2.852434e-06
-0.37,0.002,2.561772e-06,100.3072,-4.583559e-07,2.520399e-06
-0.37,0.0024,2.671636e-06,100.0589,-4.666149e-07,2.630453e-06
-0.37,0.0028,3.86708e-06,112.818,-1.499639e-06,3.564342e-06
-0.37,0.0032,2.494962e-06,119.3377,-1.22236e-06,2.174902e-06
-0.37,0.0036,1.813916e-06,111.0071,-6.502233e-07,1.693233e-06
-0.37,0.004,4.259118e-06,105.7862,-1.158675e-06,4.098376e-06
-0.37,0.0044,3.985539e-06,106.0944,-1.104841e-06,3.829227e-06
-0.37,0.0048,1.654246e-06,110.1022,-5.685444e-07,1.553328e-06
-0.37,0.0052,2.663863e-06,99.68752,-4.48225e-07,2.625793e-06
-0.37,0.0056,3.869198e-06,105.2315,-1.016501e-06,3.733159e-06
-0.37,0.006,2.765396e-06,100.3649,-4.975274e-07,2.720257e-06
-0.37,0.0064,3.118146e-06,109.3942,-1.035422e-06,2.941176e-06
-0.37,0.0068,3.931777e-06,113.1755,-1.547338e-06,3.614444e-06
-0.37,0.0072,3.898696e-06,104.7919,-9.954515e-07,3.76914e-06
-0.37,0.0076,3.851411e-06,99.10308,-6.093196e-07,3.802713e-06
-0.37,0.008,3.59592e-06,88.09787,1.193806e-07,3.593925e-06
-0.37,0.0084,4.524523e-06,98.14337,-6.40897e-07,4.47878e-06
-0.37,0.0088,4.072481e-06,107.6793,-1.236749e-06,3.880128e-06
-0.37,0.0092,2.189738e-06,104.0051,-5.299039e-07,2.124538e-06
-0.37,0.0096,4.270227e-06,99.81285,-7.277671e-07,4.207637e-06
-0.37,0.01,3.257341e-06,133.634,-2.247657e-06,2.357443e-06
-0.37,0.0104,2.895668e-06,103.6213,-6.819348e-07,2.814196e-06
-0.37,0.0108,2.549311e-06,118.5156,-1.217029e-06,2.240058e-06
-0.37,0.0112,3.236269e-06,110.9616,-1.157741e-06,3.02205e-06
-0.37,0.0116,3.966836e-06,87.70533,1.588203e-07,3.963539e-06
-0.37,0.012,2.441575e-06,86.38009,1.541599e-07,2.436585e-06
-0.37,0.0124,2.462865e-06,125.7812,-1.439943e-06,1.997955e-06
-0.37,0.0128,2.774219e-06,123.0707,-1.51376e-06,2.324664e-06
-0.37,0.0132,2.182368e-06,92.27499,-8.660741e-08,2.18063e-06
-0.37,0.0136,2.797102e-06,102.0093,-5.820002e-07,2.735847e-06
-0.37,0.014,2.942964e-06,100.0886,-5.155149e-07,2.897338e-06
-0.37,0.0144,3.853445e-06,97.36868,-4.94197e-07,3.821499e-06
-0.37,0.0148,3.00589e-06,100.218,-5.332343e-07,2.958096e-06
-0.37,0.0152,4.606364e-06,90.3382,-2.71853e-08,4.606029e-06
-0.37,0.0156,3.233145e-06,111.4717,-1.183457e-06,3.008728e-06
-0.37,0.016,3.212654e-06,73.17466,9.298883e-07,3.075079e-06
-0.37,0.0164,2.934325e-06,96.4446,-3.293752e-07,2.915723e-06
-0.37,0.0168,2.67723e-06,103.0767,-6.05721e-07,2.607805e-06
-0.37,0.0172,3.008577e-06,120.1009,-1.508831e-06,2.602742e-06
-0.37,0.0176,2.375302e-06,91.91261,-7.928162e-08,2.373961e-06
-0.37,0.018,4.20054e-06,94.81818,-3.528278e-07,4.185654e-06
-0.37,0.0184,4.19959e-06,111.1478,-1.515096e-06,3.916634e-06
-0.37,0.0188,3.491498e-06,116.0853,-1.535212e-06,3.135837e-06
-0.37,0.0192,3.739731e-06,103.7939,-8.916556e-07,3.631766e-06
-0.37,0.0196,2.15592e-06,121.8781,-1.138553e-06,1.830736e-06
-0.37,0.02,1.528182e-06,112.891,-5.943942e-07,1.407695e-06
-0.37,0.0204,4.041016e-06,123.8903,-2.253251e-06,3.354487e-06
-0.37,0.0208,3.553558e-06,110.09,-1.220628e-06,3.337299e-06
-0.37,0.0212,2.998586e-06,114.3513,-1.236487e-06,2.73212e-06
-0.37,0.0216,3.485402e-06,103.9229,-8.386261e-07,3.383003e-06
-0.37,0.022,2.41501e-06,91.81119,-7.634796e-08,2.413669e-06
-0.37,0.0224,2.872243e-06,112.0429,-1.077929e-06,2.662165e-06
-0.37,0.0228,3.791062e-06,119.6799,-1.87711e-06,3.293596e-06
-0.37,0.0232,3.392888e-06,115.524,-1.461932e-06,3.061624e-06
-0.37,0.0236,2.299206e-06,112.9736,-8.973833e-07,2.11681e-06
-0.37,0.024,2.838375e-06,145.3167,-2.333996e-06,1.615153e-06
-0.37,0.0244,3.557542e-06,84.64022,3.323033e-07,3.541963e-06
-0.37,0.0248,3.785032e-06,82.69513,4.812665e-07,3.754215e-06
-0.37,0.0252,3.408674e-06,97.56976,-4.490297e-07,3.378873e-06
-0.37,0.0256,2.239476e-06,86.01203,1.557581e-07,2.233928e-06
-0.37,0.026,2.719447e-06,72.09028,8.362233e-07,2.587549e-06
-0.37,0.0264,3.785999e-06,126.3795,-2.245523e-06,3.048034e-06
-0.37,0.0268,4.010265e-06,100.9598,-7.624123e-07,3.937024e-06
-0.37,0.0272,3.30404e-06,107.4892,-9.929202e-07,3.151293e-06
-0.37,0.0276,3.70622e-06,90.45535,-2.944841e-08,3.70598e-06
-0.37,0.028,3.344351e-06,100.8623,-6.302352e-07,3.284404e-06
-0.37,0.0284,3.31402e-06,109.2665,-1.093519e-06,3.128377e-06
-0.37,0.0288,3.453226e-06,91.81731,-1.095291e-07,3.451354e-06
-0.37,0.0292,4.266964e-06,96.21664,-4.620831e-07,4.241745e-06
-0.37,0.0296,3.58271e-06,94.15713,-2.596881e-07,3.573272e-06
-0.37,0.03,3.446454e-06,97.13569,-4.281084e-07,3.419643e-06
-0.37,0.0304,3.557335e-06,87.40896,1.608207e-07,3.553686e-06
-0.37,0.0308,3.248875e-06,100.5039,-5.922596e-07,3.194332e-06
-0.37,0.0312,2.394396e-06,93.98272,-1.662857e-07,2.388618e-06
-0.37,0.0316,4.079259e-06,73.31017,1.17146e-06,3.907307e-06
-0.37,0.032,2.912236e-06,70.47374,9.733289e-07,2.744643e-06
-0.37,0.0324,2.853736e-06,86.97545,1.505613e-07,2.849634e-06
-0.37,0.0328,3.258923e-06,85.45283,2.583526e-07,3.248563e-06
-0.37,0.0332,2.582984e-06,95.22734,-2.353079e-07,2.572227e-06
-0.37,0.0336,5.164531e-06,80.493,8.530095e-07,5.093559e-06
-0.37,0.034,5.092285e-06,80.58786,8.327588e-07,5.023609e-06
-0.37,0.0344,3.256212e-06,74.45151,8.728634e-07,3.137039e-06
-0.37,0.0348,2.949748e-06,89.37154,3.237649e-08,2.949569e-06
-0.37,0.0352,2.294898e-06,99.38984,-3.74414e-07,2.264041e-06
-0.37,0.0356,3.851316e-06,77.4469,8.370224e-07,3.759143e-06
-0.37,0.036,2.254039e-06,97.18902,-2.820733e-07,2.236191e-06
-0.37,0.0364,3.181524e-06,85.28497,2.615489e-07,3.170751e-06
-0.37,0.0368,3.910236e-06,94.48246,-3.0566e-07,3.898115e-06
-0.37,0.0372,2.747816e-06,67.57452,1.048207e-06,2.539984e-06
-0.37,0.0376,4.002459e-06,83.41419,4.590153e-07,3.975927e-06
-0.37,0.038,2.562431e-06,97.78221,-3.46966e-07,2.538783e-06
-0.37,0.0384,4.405818e-06,101.3812,-8.694045e-07,4.319161e-06
-0.37,0.0388,3.756836e-06,83.28131,4.395637e-07,3.73103e-06
-0.37,0.0392,3.700889e-06,73.91822,1.025157e-06,3.555949e-06
-0.37,0.0396,2.453763e-06,81.89312,3.460273e-07,2.428857e-06
-0.37,0.04,3.79661e-06,80.39727,6.332974e-07,3.74329e-06
-0.37,0.0404,5.20168e-06,85.30114,4.261024e-07,5.184162e-06
-0.37,0.0408,3.820717e-06,91.05716,-7.048621e-08,3.820035e-06
-0.37,0.0412,3.560481e-06,66.58137,1.415021e-06,3.267081e-06
-0.37,0.0416,4.272049e-06,80.66414,6.929878e-07,4.215365e-06
-0.37,0.042,4.419185e-06,68.75727,1.601161e-06,4.118895e-06
-0.37,0.0424,3.635544e-06,81.97093,5.077812e-07,3.599787e-06
-0.37,0.0428,3.659226e-06,82.11374,5.020536e-07,3.624569e-06
-0.37,0.0432,3.663791e-06,66.95075,1.434478e-06,3.371279e-06
-0.37,0.0436,3.254044e-06,77.22746,7.193684e-07,3.173416e-06
-0.37,0.044,4.288092e-06,91.06677,-7.981248e-08,4.287315e-06
-0.37,0.0444,2.085808e-06,83.57855,2.333018e-07,2.072704e-06
-0.37,0.0448,3.512687e-06,76.37955,8.271597e-07,3.413781e-06
-0.37,0.0452,3.294937e-06,81.32703,4.968568e-07,3.257224e-06
-0.37,0.0456,2.684583e-06,65.67096,1.105902e-06,2.446046e-06
-0.37,0.046,3.785535e-06,79.34087,7.001794e-07,3.720106e-06
-0.37,0.0464,4.588125e-06,107.9639,-1.415027e-06,4.364462e-06
-0.37,0.0468,3.10284e-06,82.86342,3.854669e-07,3.078678e-06
-0.37,0.0472,3.741765e-06,89.22641,5.049817e-08,3.74129e-06
-0.37,0.0476,3.707215e-06,99.34569,-6.019882e-07,3.658013e-06
-0.37,0.048,3.032455e-06,93.34802,-1.770816e-07,3.027247e-06
-0.37,0.0484,3.010997e-06,83.419,3.450941e-07,2.991138e-06
-0.37,0.0488,3.800936e-06,92.77275,-1.838766e-07,3.796454e-06
-0.37,0.0492,3.783965e-06,81.03985,5.89326e-07,3.737691e-06
-0.37,0.0496,3.516733e-06,91.39812,-8.580833e-08,3.515576e-06
-0.37,0.05,4.183949e-06,77.94521,8.737966e-07,4.091581e-06
-0.37,0.0504,4.120253e-06,75.86417,1.006236e-06,3.995385e-06
-0.37,0.0508,3.655197e-06,81.11679,5.644094e-07,3.611247e-06
-0.37,0.0512,3.568578e-06,108.0155,-1.103645e-06,3.39353e-06
-0.37,0.0516,3.581576e-06,84.62317,3.356337e-07,3.565812e-06
-0.37,0.052,3.023916e-06,71.16002,9.765252e-07,2.861894e-06
-0.37,0.0524,3.62976e-06,73.40984,1.036349e-06,3.47854e-06
-0.37,0.0528,4.406556e-06,83.8689,4.706047e-07,4.381248e-06
-0.37,0.0532,2.477109e-06,96.20987,-2.679526e-07,2.462435e-06
-0.37,0.0536,1.845018e-06,74.59969,4.899278e-07,1.778639e-06
-0.37,0.054,2.313097e-06,107.7864,-7.065832e-07,2.202484e-06
-0.37,0.0544,3.148974e-06,94.82037,-2.646222e-07,3.137703e-06
-0.37,0.0548,3.111138e-06,103.8766,-7.46157e-07,3.020184e-06
-0.37,0.0552,1.773638e-06,92.16964,-6.71558e-08,1.772247e-06
-0.37,0.0556,3.592718e-06,83.77002,3.898646e-07,3.571406e-06
-0.37,0.056,2.792559e-06,77.73583,5.922541e-07,2.728253e-06
-0.37,0.0564,2.331253e-06,98.85085,-3.586895e-07,2.303346e-06
-0.37,0.0568,3.521449e-06,91.80595,-1.109931e-07,3.519577e-06
-0.37,0.0572,4.942495e-06,113.9336,-2.005023e-06,4.517421e-06
-0.37,0.0576,4.018899e-06,86.22884,2.643484e-07,4.01017e-06
-0.37,0.058,2.967629e-06,91.66783,-8.634477e-08,2.966355e-06
-0.37,0.0584,2.83847e-06,98.4981,-4.194471e-07,2.807267e-06
-0.37,0.0588,2.445816e-06,101.2759,-4.782099e-07,2.398481e-06
-0.37,0.0592,1.815145e-06,143.8897,-1.46633e-06,1.069659e-06
-0.37,0.0596,2.02077e-06,107.3515,-6.026532e-07,1.92867e-06
-0.37,0.06,3.876021e-06,142.8668,-3.09001e-06,2.339718e-06
-0.37,0.0604,2.548959e-06,111.3227,-9.268317e-07,2.374498e-06
-0.37,0.0608,3.197807e-06,128.0431,-1.970646e-06,2.518398e-06
-0.37,0.0612,1.705024e-06,119.3521,-8.356925e-07,1.486044e-06
-0.37,0.0616,1.958448e-06,100.5258,-3.577563e-07,1.925474e-06
-0.37,0.062,2.762066e-06,107.4931,-8.30233e-07,2.63432e-06
-0.37,0.0624,2.611845e-06,130.873,-1.709092e-06,1.974904e-06
-0.37,0.0628,2.869047e-06,133.0051,-1.956788e-06,2.098018e-06
-0.37,0.0632,3.136508e-06,111.8812,-1.168934e-06,2.910526e-06
-0.37,0.0636,1.581095e-06,128.1629,-9.769331e-07,1.243142e-06
-0.37,0.064,3.454763e-06,96.3327,-3.810748e-07,3.433635e-06
-0.37,0.0644,2.408193e-06,97.1864,-3.012623e-07,2.389155e-06
-0.37,0.0648,3.131702e-06,136.3602,-2.26631e-06,2.161178e-06
-0.37,0.0652,1.999525e-06,141.0563,-1.555066e-06,1.256732e-06
-0.37,0.0656,2.888124e-06,128.8863,-1.813022e-06,2.248048e-06
-0.37,0.066,2.518722e-06,113.9015,-1.020502e-06,2.302682e-06
-0.37,0.0664,2.123571e-06,101.4695,-4.222467e-07,2.081098e-06
-0.37,0.0668,2.58604e-06,94.59787,-2.073291e-07,2.577558e-06
-0.37,0.0672,2.56133e-06,75.3475,6.478205e-07,2.477891e-06
-0.37,0.0676,3.06197e-06,96.8354,-3.644172e-07,3.04044e-06
-0.37,0.068,3.317132e-06,101.0538,-6.359629e-07,3.255492e-06
-0.37,0.0684,2.811882e-06,111.077,-1.011176e-06,2.623658e-06
-0.37,0.0688,2.800645e-06,104.2083,-6.873942e-07,2.714931e-06
-0.37,0.0692,2.931112e-06,129.121,-1.849399e-06,2.274032e-06
-0.37,0.0696,2.392033e-06,135.2634,-1.699101e-06,1.683505e-06
-0.37,0.07,3.408512e-06,136.5621,-2.474969e-06,2.343585e-06
-0.37,0.0704,2.544254e-06,157.7257,-2.354381e-06,9.643994e-07
-0.37,0.0708,2.978308e-06,127.1091,-1.796901e-06,2.375163e-06
-0.37,0.0712,2.70712e-06,137.1338,-1.984102e-06,1.841532e-06
-0.37,0.0716,2.452338e-06,110.907,-8.751321e-07,2.290818e-06
-0.37,0.072,2.910342e-06,139.5383,-2.214213e-06,1.888565e-06
-0.37,0.0724,2.503456e-06,108.4014,-7.905252e-07,2.375163e-06
-0.37,0.0728,2.622138e-06,120.0021,-1.311102e-06,2.270702e-06
-0.37,0.0732,1.884358e-06,133.2752,-1.291645e-06,1.371854e-06
-0.37,0.0736,2.377297e-06,125.2776,-1.372927e-06,1.940662e-06
-0.37,0.074,3.573417e-06,105.0865,-9.30028e-07,3.450158e-06
-0.37,0.0744,3.039641e-06,125.7318,-1.775046e-06,2.467364e-06
-0.37,0.0748,1.735914e-06,98.11037,-2.449024e-07,1.718413e-06
-0.37,0.0752,3.098169e-06,110.1424,-1.06687e-06,2.908665e-06
-0.37,0.0756,2.75712e-06,142.0862,-2.17517e-06,1.694167e-06
-0.37,0.076,2.568148e-06,132.9129,-1.748532e-06,1.880837e-06
-0.37,0.0764,2.670435e-06,110.0253,-9.144376e-07,2.508938e-06
-0.37,0.0768,1.412345e-06,132.5645,-9.553469e-07,1.040216e-06
-0.37,0.0772,2.547271e-06,137.2728,-1.871114e-06,1.728275e-06
-0.37,0.0776,1.672441e-06,164.1415,-1.608761e-06,4.570148e-07
-0.37,0.078,2.992451e-06,172.3012,-2.964897e-06,4.00789e-07
-0.37,0.0784,3.261957e-06,153.4102,-2.91693e-06,1.46006e-06
-0.37,0.0788,2.895522e-06,171.7803,-2.865767e-06,4.139766e-07
-0.37,0.0792,2.334522e-06,161.0345,-2.207681e-06,7.586739e-07
-0.37,0.0796,2.820348e-06,171.8301,-2.791682e-06,4.00789e-07
-0.37,0.08,2.395173e-06,171.7711,-2.370508e-06,3.428254e-07
-0.37,0.0804,3.108881e-06,150.4205,-2.70361e-06,1.534542e-06
-0.37,0.0808,2.767922e-06,145.7167,-2.286963e-06,1.559056e-06
-0.37,0.0812,2.507083e-06,140.253,-1.927608e-06,1.603027e-06
-0.37,0.0816,2.160301e-06,144.9325,-1.768117e-06,1.241141e-06
-0.37,0.082,1.700509e-06,171.4236,-1.681381e-06,2.535581e-07
-0.37,0.0824,3.6356e-06,171.5254,-3.595797e-06,5.3576e-07
-0.37,0.0828,2.473259e-06,146.8225,-2.070045e-06,1.353465e-06
-0.37,0.0832,3.947367e-06,-178.8724,-3.94649e-06,-7.768347e-08
-0.37,0.0836,2.801075e-06,177.9964,-2.799544e-06,9.792856e-08
-0.37,0.084,3.822131e-06,-163.7726,-3.669742e-06,-1.068066e-06
-0.37,0.0844,4.818303e-06,-142.9101,-3.843493e-06,-2.905737e-06
-0.37,0.0848,5.288198e-06,-159.4588,-4.951927e-06,-1.855524e-06
-0.37,0.0852,5.357505e-06,-155.2417,-4.865057e-06,-2.243662e-06
-0.37,0.0856,3.473203e-06,-154.794,-3.142509e-06,-1.47912e-06
-0.37,0.086,4.006918e-06,-172.4407,-3.972072e-06,-5.271043e-07
-0.37,0.0864,4.191622e-06,-169.6271,-4.123035e-06,-7.546842e-07
-0.37,0.0868,4.879424e-06,-164.133,-4.693441e-06,-1.334019e-06
