SG_voltage,CH_voltage,bf_fridge_temperature_cell,lockinST_R,lockinST_T,lockinST_X,lockinST_Y
-0.19,0.232,0.202099,0.004637585,75.59847,0.00115344,0.004491853
-0.19,0.231,0.202099,0.004523666,75.06098,0.001166159,0.004370769
-0.19,0.23,0.202099,0.004411694,74.35629,0.001189632,0.004248268
-0.19,0.229,0.202099,0.004262622,72.92254,0.001251779,0.004074677
-0.19,0.228,0.202099,0.004164801,72.67153,0.001240482,0.003975773
-0.19,0.227,0.202099,0.003997512,71.38186,0.001276241,0.003788308
-0.19,0.226,0.202099,0.003893043,70.89529,0.001274175,0.003678622
-0.19,0.225,0.202099,0.003742083,69.78198,0.001293238,0.003511511
-0.19,0.224,0.202099,0.003608668,68.75872,0.001307406,0.003363506
-0.19,0.223,0.202099,0.003448446,67.89686,0.001297566,0.003195012
-0.19,0.222,0.202099,0.003280788,66.65493,0.00130007,0.003012206
-0.19,0.221,0.202099,0.003163262,65.62314,0.001305593,0.002881258
-0.19,0.22,0.202099,0.002956651,64.19219,0.00128719,0.002661755
-0.19,0.219,0.202099,0.002866365,63.55594,0.00127646,0.002566459
-0.19,0.218,0.202218,0.002665804,61.36567,0.0012775,0.002339765
-0.19,0.217,0.202218,0.002529008,60.70531,0.00123745,0.002205587
-0.19,0.216,0.202218,0.002345055,58.48396,0.001225847,0.001999145
-0.19,0.215,0.202218,0.002232703,57.26684,0.001207283,0.001878145
-0.19,0.214,0.202218,0.002056813,54.95898,0.001180944,0.001683992
-0.19,0.213,0.202218,0.001847749,52.03038,0.001136818,0.001456652
-0.19,0.212,0.202218,0.001752153,51.40013,0.001093129,0.001369345
-0.19,0.211,0.202363,0.001514407,46.70387,0.001038531,0.001102212
-0.19,0.21,0.202363,0.001394299,45.0644,0.00098481,0.000987029
-0.19,0.209,0.202363,0.001203039,41.98546,0.000894236,0.000804763
-0.19,0.208,0.202363,0.000989772,36.23404,0.000798359,0.000585044
-0.19,0.207,0.202363,0.000837613,34.35251,0.000691514,0.000472653
-0.19,0.206,0.202363,0.000599939,31.09118,0.000513756,0.000309809
-0.19,0.205,0.202363,0.000527044,29.95951,0.000456619,0.000263199
-0.19,0.204,0.202363,0.000351848,31.8962,0.000298721,0.00018591
-0.19,0.203,0.202363,0.000269105,39.69544,0.000207063,0.000171882
-0.19,0.202,0.202363,0.000200816,51.54231,0.000124894,0.000157252
-0.19,0.201,0.202363,0.000170381,67.3438,6.563091e-05,0.000157233
-0.19,0.2,0.202363,0.000140592,65.64981,5.796505e-05,0.000128085
-0.19,0.199,0.202363,0.000147363,79.28666,2.739655e-05,0.000144797
-0.19,0.198,0.202363,0.000137643,89.14102,2.060942e-06,0.000137627
-0.19,0.197,0.202363,0.000152137,87.47977,6.689485e-06,0.000151987
-0.19,0.196,0.202363,0.000152158,82.33373,2.029803e-05,0.000150797
-0.19,0.195,0.202394,0.000136841,91.75262,-4.19E-06,0.000136777
-0.19,0.194,0.202394,0.00014441,84.90183,1.283272e-05,0.000143839
-0.19,0.193,0.202394,0.000139349,88.48516,3.683818e-06,0.0001393
-0.19,0.192,0.202394,0.000153666,86.50881,9.357361e-06,0.000153378
-0.19,0.191,0.202394,0.000146679,92.75429,-7.05E-06,0.000146509
-0.19,0.19,0.202394,0.000157941,93.17502,-8.75E-06,0.000157698
-0.19,0.189,0.202394,0.0001363,92.1992,-5.23E-06,0.000136199
-0.19,0.188,0.202394,0.000134293,82.65841,1.716043e-05,0.000133191
-0.19,0.187,0.202394,0.000151043,91.00705,-2.65E-06,0.000151019
-0.19,0.186,0.202394,0.00015997,86.76207,9.035412e-06,0.000159717
-0.19,0.185,0.202394,0.000134508,82.8549,1.67303e-05,0.000133463
-0.19,0.184,0.202394,0.000146136,84.69213,1.351883e-05,0.000145509
-0.19,0.183,0.202394,0.000149527,93.8919,-1.01E-05,0.000149182
-0.19,0.182,0.202394,0.000137428,86.49373,8.402103e-06,0.000137168
-0.19,0.181,0.202394,0.00013584,96.05169,-1.43E-05,0.000135083
-0.19,0.18,0.20181,0.000153988,85.51031,1.205426e-05,0.000153518
-0.19,0.179,0.20181,0.000147638,97.34754,-1.89E-05,0.000146425
-0.19,0.178,0.20181,0.000125853,81.94727,1.763015e-05,0.000124612
-0.19,0.177,0.20181,0.000163262,87.50797,7.098494e-06,0.000163105
-0.19,0.176,0.20181,0.000132627,88.90103,2.546478e-06,0.0001326
-0.19,0.175,0.20181,0.000141822,79.91934,2.482367e-05,0.000139632
-0.19,0.174,0.20181,0.000153716,88.46636,4.113949e-06,0.00015366
-0.19,0.173,0.20181,0.000133494,86.8077,7.43363e-06,0.000133286
-0.19,0.172,0.20181,0.000148573,85.32792,1.210176e-05,0.000148079
-0.19,0.171,0.20181,0.000142505,83.2942,1.664059e-05,0.00014153
-0.19,0.17,0.20181,0.000143365,95.1121,-1.28E-05,0.000142796
-0.19,0.169,0.20181,0.000143973,88.86787,2.844678e-06,0.000143944
-0.19,0.168,0.20181,0.000159012,85.30705,1.300952e-05,0.000158476
-0.19,0.167,0.20181,0.000146357,89.89565,2.665165e-07,0.000146359
-0.19,0.166,0.20181,0.000149949,94.87096,-1.27E-05,0.000149407
-0.19,0.165,0.20181,0.000156774,87.22133,7.599871e-06,0.00015659
-0.19,0.164,0.202436,0.000132362,88.94098,2.446202e-06,0.000132338
-0.19,0.163,0.202436,0.000144336,81.34812,2.171248e-05,0.000142693
-0.19,0.162,0.202436,0.000124399,90.40716,-8.84E-07,0.000124396
-0.19,0.161,0.202436,0.000140135,89.45186,1.340517e-06,0.000140128
-0.19,0.16,0.202436,0.000149892,87.28057,7.114335e-06,0.000149723
-0.19,0.159,0.202436,0.000132241,91.94976,-4.50E-06,0.000132164
-0.19,0.158,0.202436,0.000139343,86.72344,7.964037e-06,0.000139115
-0.19,0.157,0.202436,0.000150956,86.33769,9.642345e-06,0.000150649
-0.19,0.156,0.202436,0.000141568,79.5004,2.580005e-05,0.000139199
-0.19,0.155,0.202436,0.000155097,96.04158,-1.63E-05,0.000154236
-0.19,0.154,0.202436,0.000147456,88.09864,4.892433e-06,0.000147375
-0.19,0.153,0.202436,0.000142521,89.53535,1.155808e-06,0.000142519
-0.19,0.152,0.202436,0.000143578,89.14282,2.148002e-06,0.000143562
-0.19,0.151,0.202436,0.000150583,87.4518,6.694765e-06,0.000150433
-0.19,0.15,0.202436,0.000141005,87.5931,5.921563e-06,0.00014088
-0.19,0.149,0.202628,0.000133361,81.56642,1.955917e-05,0.000131919
-0.19,0.148,0.202628,0.000149357,82.40979,1.972806e-05,0.000148048
-0.19,0.147,0.202628,0.000148333,92.0238,-5.24E-06,0.00014824
-0.19,0.146,0.202628,0.000141438,90.39131,-9.66E-07,0.000141435
-0.19,0.145,0.202628,0.000131754,88.53215,3.375085e-06,0.00013171
-0.19,0.144,0.202628,0.000163946,87.97712,5.786977e-06,0.000163844
-0.19,0.143,0.202628,0.000136987,92.78576,-6.66E-06,0.000136825
-0.19,0.142,0.202628,0.000148802,88.3385,4.3145e-06,0.000148739
-0.19,0.141,0.202628,0.000142756,90.84636,-2.11E-06,0.000142741
-0.19,0.14,0.202628,0.000147662,87.8133,5.633924e-06,0.000147554
-0.19,0.139,0.202628,0.000134586,86.54897,8.101277e-06,0.000134341
-0.19,0.138,0.202628,0.000139481,87.07741,7.111709e-06,0.0001393
-0.19,0.137,0.202628,0.000150154,89.87008,3.40389e-07,0.000150156
-0.19,0.136,0.202628,0.000162567,86.32195,1.042873e-05,0.000162234
-0.19,0.135,0.202628,0.000157578,87.52567,6.802948e-06,0.000157429
-0.19,0.134,0.202628,0.000152589,85.36961,1.231815e-05,0.00015209
-0.19,0.133,0.202043,0.000138262,91.04443,-2.52E-06,0.000138239
-0.19,0.132,0.202043,0.000153716,89.33504,1.783864e-06,0.000153708
-0.19,0.131,0.202043,0.000128591,88.46188,3.451611e-06,0.000128544
-0.19,0.13,0.202043,0.000144254,90.15619,-3.93E-07,0.000144253
-0.19,0.129,0.202043,0.000146945,90.71413,-1.83E-06,0.000146937
-0.19,0.128,0.202043,0.000141871,84.88303,1.265329e-05,0.000141305
-0.19,0.127,0.202043,0.000144583,88.04717,4.929369e-06,0.000144496
-0.19,0.126,0.202043,0.000144711,87.99149,5.071861e-06,0.000144622
-0.19,0.125,0.202043,0.000160185,93.54652,-9.91E-06,0.000159875
-0.19,0.124,0.202043,0.000152075,86.50706,9.264992e-06,0.000151792
-0.19,0.123,0.202043,0.000152022,85.92176,1.081136e-05,0.000151639
-0.19,0.122,0.202043,0.000145232,83.39021,1.671711e-05,0.000144266
-0.19,0.121,0.202043,0.000165092,87.45048,7.343916e-06,0.000164928
-0.19,0.12,0.202043,0.000155718,85.22803,1.295411e-05,0.000155178
-0.19,0.119,0.202043,0.000154165,93.73443,-1.00E-05,0.000153837
-0.19,0.118,0.201603,0.000156285,88.92229,2.939673e-06,0.000156257
-0.19,0.117,0.201603,0.000144669,95.08275,-1.28E-05,0.000144097
-0.19,0.116,0.201603,0.000143753,84.44848,1.390675e-05,0.000143079
-0.19,0.115,0.201603,0.000137455,89.00889,2.382863e-06,0.000137431
-0.19,0.114,0.201603,0.000149857,88.74481,3.282716e-06,0.000149821
-0.19,0.113,0.201603,0.000149105,93.40408,-8.85E-06,0.000148842
-0.19,0.112,0.201603,0.000146697,91.19256,-3.05E-06,0.000146662
-0.19,0.111,0.201603,0.00014665,82.40094,1.939292e-05,0.000145361
-0.19,0.11,0.202088,0.000136366,89.94237,1.372117e-07,0.000136365
-0.19,0.109,0.202088,0.000151083,89.96199,1.029018e-07,0.000151082
-0.19,0.108,0.202088,0.000150549,87.75784,5.889907e-06,0.000150433
-0.19,0.107,0.202088,0.000142746,89.01807,2.446202e-06,0.000142725
-0.19,0.106,0.202088,0.000132094,89.7814,5.040038e-07,0.000132093
-0.19,0.105,0.202088,0.000138606,89.53092,1.134686e-06,0.0001386
-0.19,0.104,0.202088,0.00013029,84.8733,1.16426e-05,0.000129768
-0.19,0.103,0.202088,0.000132715,86.55853,7.966691e-06,0.000132476
-0.19,0.102,0.202088,0.000155641,82.98619,1.900501e-05,0.000154476
-0.19,0.101,0.202088,0.000152431,89.98712,3.428198e-08,0.000152431
-0.19,0.1,0.202088,0.000140052,86.99638,7.338635e-06,0.000139854
-0.19,0.099,0.202088,0.000137781,89.26247,1.773303e-06,0.000137775
-0.19,0.098,0.202088,0.000153287,87.43256,6.866287e-06,0.00015313
-0.19,0.097,0.202088,0.00014547,89.64343,9.051058e-07,0.000145467
-0.19,0.096,0.202088,0.000143712,91.14677,-2.88E-06,0.00014368
-0.19,0.095,0.202247,0.000140496,92.92411,-7.17E-06,0.00014031
-0.19,0.094,0.202247,0.000142041,87.36666,6.52587e-06,0.000141891
-0.19,0.093,0.202247,0.000141896,87.60823,5.921563e-06,0.000141772
-0.19,0.092,0.202247,0.000141122,87.72162,5.610175e-06,0.00014101
-0.19,0.091,0.202247,0.000141822,87.08397,7.214611e-06,0.000141635
-0.19,0.09,0.202247,0.000141831,87.17817,6.982404e-06,0.000141659
-0.19,0.089,0.202247,0.000148336,87.92215,5.377968e-06,0.000148238
-0.19,0.088,0.202247,0.000143179,90.02434,-6.07E-08,0.000143176
-0.19,0.087,0.202247,0.000143808,89.60146,1.002755e-06,0.000143804
-0.19,0.086,0.202247,0.000131787,91.84627,-4.25E-06,0.000131721
-0.19,0.085,0.202247,0.000146401,88.2441,4.48605e-06,0.000146332
-0.19,0.084,0.202247,0.000144542,91.28053,-3.23E-06,0.000144506
-0.19,0.083,0.202247,0.000154347,86.76475,8.710836e-06,0.000154101
-0.19,0.082,0.202247,0.000136034,93.93212,-9.33E-06,0.000135714
-0.19,0.081,0.202247,0.000132392,85.95154,9.346799e-06,0.000132061
-0.19,0.08,0.202247,0.000146623,86.39785,9.212214e-06,0.000146335
-0.19,0.079,0.20221,0.000145866,87.13074,7.301699e-06,0.000145683
-0.19,0.078,0.20221,0.000149377,84.80544,1.352411e-05,0.000148763
-0.19,0.077,0.20221,0.000137435,88.61592,3.319652e-06,0.000137395
-0.19,0.076,0.20221,0.000145505,90.63381,-1.61E-06,0.000145496
-0.19,0.075,0.20221,0.000136882,88.46669,3.662724e-06,0.000136835
-0.19,0.074,0.20221,0.00014076,85.97728,9.87458e-06,0.000140413
-0.19,0.073,0.20221,0.000150227,92.57939,-6.76E-06,0.000150077
-0.19,0.072,0.20221,0.000157761,89.5783,1.161089e-06,0.000157756
-0.19,0.071,0.20221,0.000141452,93.24048,-8.00E-06,0.000141226
-0.19,0.07,0.20221,0.000151341,91.5168,-4.01E-06,0.000151288
-0.19,0.069,0.20221,0.000149546,86.64039,8.766269e-06,0.000149288
-0.19,0.068,0.20221,0.000137428,93.16792,-7.59E-06,0.000137218
-0.19,0.067,0.20221,0.000144192,98.06065,-2.02E-05,0.000142767
-0.19,0.066,0.20221,0.000156839,84.02867,1.631601e-05,0.000155988
-0.19,0.065,0.20221,0.000147109,89.83347,4.27477e-07,0.000147108
-0.19,0.064,0.202482,0.000153508,90.89236,-2.39E-06,0.000153489
-0.19,0.063,0.202482,0.000151258,87.03883,7.813638e-06,0.000151056
-0.19,0.062,0.202482,0.000135472,90.43972,-1.04E-06,0.000135468
-0.19,0.061,0.202482,0.000133645,84.32734,1.320482e-05,0.000132993
-0.19,0.06,0.202482,0.000133513,84.13391,1.364548e-05,0.000132813
-0.19,0.059,0.202482,0.000146076,90.81363,-2.07E-06,0.000146061
-0.19,0.058,0.202482,0.000144291,87.79899,5.541583e-06,0.000144184
-0.19,0.057,0.202482,0.000142302,90.75227,-1.87E-06,0.000142284
-0.19,0.056,0.202482,0.000136886,87.23762,6.597116e-06,0.000136727
-0.19,0.055,0.202482,0.000142889,88.64444,3.380365e-06,0.000142849
-0.19,0.054,0.202482,0.000147339,89.37602,1.604408e-06,0.00014733
-0.19,0.053,0.202482,0.000144573,87.62638,5.987556e-06,0.000144448
-0.19,0.052,0.202482,0.000151538,89.46115,1.424979e-06,0.000151531
-0.19,0.051,0.202482,0.000140903,93.60028,-8.85E-06,0.000140624
-0.19,0.05,0.202482,0.000144135,93.34179,-8.40E-06,0.000143894
-0.19,0.049,0.202482,0.000143953,86.49499,8.800551e-06,0.000143683
-0.19,0.048,0.201929,0.00014117,89.03179,2.385517e-06,0.000141152
-0.19,0.047,0.201929,0.000142511,88.57925,3.530764e-06,0.000142466
-0.19,0.046,0.201929,0.00014132,94.62584,-1.14E-05,0.000140857
-0.19,0.045,0.201929,0.000139251,92.89592,-7.04E-06,0.000139073
-0.19,0.044,0.201929,0.000138126,90.33716,-8.13E-07,0.000138123
-0.19,0.043,0.201929,0.000148204,87.34963,6.853099e-06,0.000148045
-0.19,0.042,0.201929,0.000155028,91.86408,-5.04E-06,0.000154946
-0.19,0.041,0.201929,0.000134692,86.73962,7.660584e-06,0.000134479
-0.19,0.04,0.201929,0.00014317,86.22928,9.412765e-06,0.000142857
-0.19,0.039,0.201929,0.000151508,87.29259,7.156552e-06,0.000151338
-0.19,0.038,0.201929,0.000144648,90.26864,-6.78E-07,0.000144646
-0.19,0.037,0.201929,0.000148061,86.59749,8.787363e-06,0.0001478
-0.19,0.036,0.201929,0.000147617,88.78208,3.137569e-06,0.000147583
-0.19,0.035,0.201929,0.000135693,83.61341,1.509421e-05,0.000134851
-0.19,0.034,0.201929,0.000146855,90.44994,-1.15E-06,0.00014685
-0.19,0.033,0.201699,0.000153483,89.71332,7.67894e-07,0.000153481
-0.19,0.032,0.201699,0.000134762,87.5095,5.855597e-06,0.000134632
-0.19,0.031,0.201699,0.000147823,85.79652,1.083511e-05,0.000147425
-0.19,0.03,0.201699,0.000144425,90.78413,-1.98E-06,0.000144411
-0.19,0.029,0.201699,0.00013629,91.651,-3.93E-06,0.000136233
-0.19,0.028,0.201699,0.000149988,85.91695,1.068206e-05,0.00014961
-0.19,0.027,0.201699,0.000148535,94.55383,-1.18E-05,0.000148066
-0.19,0.026,0.201699,0.000149917,89.03381,2.528009e-06,0.000149892
-0.19,0.025,0.201699,0.000141762,85.63566,1.078762e-05,0.00014135
-0.19,0.024,0.201699,0.000153634,90.09057,-2.43E-07,0.000153631
-0.19,0.023,0.201699,0.000152336,85.99591,1.063719e-05,0.000151964
-0.19,0.022,0.201699,0.00013411,92.52175,-5.90E-06,0.00013398
-0.19,0.021,0.201699,0.000143188,87.96062,5.09561e-06,0.000143097
-0.19,0.02,0.201699,0.000138567,83.24568,1.629754e-05,0.000137608
-0.19,0.019,0.201699,0.000146113,87.6908,5.884626e-06,0.000145997
-0.19,0.018,0.202688,0.000154951,87.84106,5.837129e-06,0.000154843
-0.19,0.017,0.202688,0.000150465,89.90959,2.374872e-07,0.000150465
-0.19,0.016,0.202688,0.000156561,88.36385,4.472834e-06,0.0001565
-0.19,0.015,0.202688,0.000139827,87.27521,6.649894e-06,0.000139669
-0.19,0.014,0.202688,0.000138168,83.35157,1.599672e-05,0.000137239
-0.19,0.013,0.202688,0.00014961,89.50486,1.29302e-06,0.000149602
-0.19,0.012,0.202688,0.000146021,90.97017,-2.47E-06,0.000146
-0.19,0.011,0.202688,0.000144097,89.18461,2.050381e-06,0.000144081
-0.19,0.01,0.202432,0.000138613,90.45918,-1.11E-06,0.000138608
-0.19,0.009,0.202432,0.000169289,88.20454,5.304068e-06,0.000169206
-0.19,0.008,0.202432,0.000151621,87.01501,7.895445e-06,0.000151415
-0.19,0.007,0.202432,0.00013912,81.8717,1.967e-05,0.000137722
-0.19,0.006,0.202432,0.000146753,88.27293,4.422711e-06,0.000146686
-0.19,0.005,0.202432,0.000139181,85.901,9.948452e-06,0.000138825
-0.19,0.004,0.202432,0.000149386,85.96941,1.049998e-05,0.000149013
-0.19,0.003,0.202432,0.000146387,83.83449,1.572227e-05,0.000145543
-0.19,0.002,0.202432,0.00013317,88.51248,3.456892e-06,0.000133125
-0.19,0.001,0.202432,0.000153313,89.32837,1.797052e-06,0.000153302
-0.19,0,0.202432,0.000137147,89.2216,1.863017e-06,0.000137133
-0.2,0.5,0.202405,0.00548217,83.73915,0.000597859,0.005449469
-0.2,0.499,0.202405,0.005445835,83.67156,0.000600281,0.005412649
-0.2,0.498,0.202405,0.005420449,83.73295,0.00059171,0.005388053
-0.2,0.497,0.202405,0.00541429,83.66958,0.00059699,0.005381276
-0.2,0.496,0.202405,0.00539855,83.7917,0.000583817,0.005366889
-0.2,0.495,0.202405,0.005379006,83.91878,0.000569842,0.005348734
-0.2,0.494,0.202405,0.005400794,83.79423,0.000583823,0.005369145
-0.2,0.493,0.202604,0.005375396,83.93875,0.000567596,0.005345345
-0.2,0.492,0.202604,0.005357147,84.00867,0.000559168,0.005327884
-0.2,0.491,0.202604,0.005449306,83.86236,0.000582625,0.00541807
-0.2,0.49,0.202604,0.005426917,83.72924,0.000592766,0.005394447
-0.2,0.489,0.202604,0.005413802,83.79125,0.000585509,0.005382047
-0.2,0.488,0.202604,0.005384911,83.85465,0.00057646,0.005353967
-0.2,0.487,0.202604,0.005412319,83.88797,0.000576265,0.005381556
-0.2,0.486,0.202604,0.005403016,83.79263,0.000584213,0.005371338
-0.2,0.485,0.202604,0.005390831,83.8742,0.000575265,0.005360049
-0.2,0.484,0.202604,0.005408556,83.89326,0.000575368,0.005377861
-0.2,0.483,0.202604,0.005417236,83.732,0.000591449,0.005384852
-0.2,0.482,0.202604,0.005422159,83.77645,0.000587805,0.005390203
-0.2,0.481,0.202604,0.005424538,83.8984,0.000576584,0.005393805
-0.2,0.48,0.202604,0.00543117,83.77091,0.000589303,0.005399104
-0.2,0.479,0.202604,0.005479032,83.58098,0.000612549,0.005444682
-0.2,0.478,0.202604,0.00540376,83.81203,0.000582474,0.005372275
-0.2,0.477,0.20228,0.005426481,83.7,0.00059547,0.00539371
-0.2,0.476,0.20228,0.005414915,83.82196,0.000582743,0.005383466
-0.2,0.475,0.20228,0.005417164,83.76923,0.000587942,0.005385163
-0.2,0.474,0.20228,0.00540275,83.91152,0.000573038,0.005372275
-0.2,0.473,0.20228,0.00536922,83.75159,0.000584382,0.005337323
-0.2,0.472,0.20228,0.005359545,84.0728,0.000553452,0.005330892
-0.2,0.471,0.20228,0.005415378,83.87784,0.000577542,0.005384493
-0.2,0.47,0.20228,0.005412536,83.77653,0.000586754,0.005380635
-0.2,0.469,0.20228,0.005418496,83.69355,0.000595199,0.005385707
-0.2,0.468,0.20228,0.005426258,84.0239,0.000564947,0.005396766
-0.2,0.467,0.20228,0.005414135,83.93027,0.000572483,0.005383783
-0.2,0.466,0.20228,0.005391172,83.95505,0.000567736,0.005361194
-0.2,0.465,0.20228,0.005411622,83.92497,0.000572716,0.005381231
-0.2,0.464,0.20228,0.005406589,84.00928,0.000564271,0.005377062
-0.2,0.463,0.20228,0.005372621,84.05963,0.00055603,0.00534377
-0.2,0.462,0.202045,0.005377717,83.90334,0.000571146,0.005347298
-0.2,0.461,0.202045,0.005367207,83.93108,0.000567446,0.005337125
-0.2,0.46,0.202045,0.005382381,84.08329,0.000554829,0.005353708
-0.2,0.459,0.202045,0.005411915,83.92696,0.00057256,0.005381545
-0.2,0.458,0.202045,0.005386161,83.92985,0.000569565,0.005355961
-0.2,0.457,0.202045,0.005429263,83.82724,0.000583791,0.005397787
-0.2,0.456,0.202045,0.005400626,84.05241,0.000559606,0.005371552
-0.2,0.455,0.202045,0.005396259,84.04211,0.000560118,0.005367111
-0.2,0.454,0.202045,0.005437668,83.81956,0.000585419,0.005406063
-0.2,0.453,0.202045,0.005462961,83.70566,0.000598938,0.005430029
-0.2,0.452,0.202045,0.005452711,83.84998,0.00058416,0.005421331
-0.2,0.451,0.202045,0.005461284,83.69502,0.000599761,0.00542825
-0.2,0.45,0.202045,0.005410722,83.8406,0.000580542,0.005379487
-0.2,0.449,0.202045,0.005394636,83.8384,0.000579022,0.005363472
-0.2,0.448,0.202045,0.005399273,84.02729,0.00056182,0.005369961
-0.2,0.447,0.202302,0.00534851,84.05242,0.000554204,0.005319717
-0.2,0.446,0.202302,0.005397935,83.93519,0.000570309,0.005367723
-0.2,0.445,0.202302,0.005370874,83.9546,0.000565641,0.005341004
-0.2,0.444,0.202302,0.005402637,84.02443,0.000562437,0.00537328
-0.2,0.443,0.202302,0.005394223,83.99547,0.000564274,0.00536463
-0.2,0.442,0.202302,0.005426862,83.78291,0.000587707,0.005394945
-0.2,0.441,0.202302,0.005424451,83.91649,0.000574872,0.005393903
-0.2,0.44,0.202302,0.005440474,83.7052,0.000596515,0.005407672
-0.2,0.439,0.202302,0.005434183,84.02392,0.00056577,0.005404651
-0.2,0.438,0.202302,0.005418006,84.02265,0.000564205,0.005388551
-0.2,0.437,0.202302,0.005433855,83.87425,0.000579851,0.00540283
-0.2,0.436,0.202302,0.005445824,83.97895,0.000571233,0.005415782
-0.2,0.435,0.202302,0.005442656,83.92957,0.000575566,0.005412137
-0.2,0.434,0.202302,0.005439772,83.95404,0.00057295,0.005409514
-0.2,0.433,0.202302,0.005431776,83.90644,0.000576595,0.005401086
-0.2,0.432,0.202302,0.005450925,83.75965,0.000592512,0.005418626
-0.2,0.431,0.202579,0.005425638,84.03378,0.000563952,0.005396249
-0.2,0.43,0.202579,0.005373067,84.06392,0.000555677,0.005344253
-0.2,0.429,0.202579,0.005409516,84.03763,0.000561915,0.005380255
-0.2,0.428,0.202579,0.005429114,83.91017,0.000575961,0.005398476
-0.2,0.427,0.202579,0.005400594,84.05617,0.00055925,0.005371562
-0.2,0.426,0.202579,0.005425311,83.89257,0.000577215,0.005394518
-0.2,0.425,0.202579,0.005445821,84.01242,0.000568069,0.005416112
-0.2,0.424,0.202579,0.005420643,83.99517,0.000567066,0.0053909
-0.2,0.423,0.202443,0.005455579,83.83965,0.000585445,0.005424076
-0.2,0.422,0.202443,0.005388678,84.13293,0.000550834,0.00536045
-0.2,0.421,0.202443,0.005396669,84.0382,0.000560527,0.005367483
-0.2,0.42,0.202443,0.005384157,84.0693,0.00055632,0.005355336
-0.2,0.419,0.202443,0.005368053,84.23011,0.000539669,0.005340862
-0.2,0.418,0.202443,0.00540649,84.18944,0.000547351,0.005378711
-0.2,0.417,0.202443,0.005431909,83.86516,0.0005805,0.005400801
-0.2,0.416,0.202443,0.005424529,84.04912,0.000562387,0.005395296
-0.2,0.415,0.202443,0.005426257,84.01227,0.000566042,0.005396653
-0.2,0.414,0.202443,0.005425025,83.92067,0.000574539,0.005394515
-0.2,0.413,0.202443,0.005360391,84.14879,0.00054647,0.005332465
-0.2,0.412,0.202443,0.005392824,84.00411,0.000563319,0.005363321
-0.2,0.411,0.202443,0.00536989,84.18035,0.000544493,0.005342213
-0.2,0.41,0.202443,0.005368066,84.11307,0.000550578,0.005339756
-0.2,0.409,0.202443,0.005386726,84.17253,0.000546931,0.005358888
-0.2,0.408,0.202459,0.005363551,84.25947,0.000536482,0.005336653
-0.2,0.407,0.202459,0.005385894,84.14733,0.000549203,0.005357819
-0.2,0.406,0.202459,0.005379298,84.13677,0.000549517,0.005351156
-0.2,0.405,0.202459,0.005391471,84.11073,0.000553199,0.005363015
-0.2,0.404,0.202459,0.005398914,84.13109,0.000552053,0.005370615
-0.2,0.403,0.202459,0.005416566,84.0721,0.000559405,0.005387599
-0.2,0.402,0.202459,0.005381675,84.17566,0.000546127,0.005353898
-0.2,0.401,0.202459,0.005404226,84.09275,0.000556194,0.005375529
-0.2,0.4,0.202459,0.005366315,84.07755,0.000553705,0.005337672
-0.2,0.399,0.202459,0.005395889,84.18404,0.000546786,0.005368113
-0.2,0.398,0.202459,0.005450879,83.94891,0.000574605,0.00542051
-0.2,0.397,0.202459,0.005458307,83.97573,0.000572848,0.005428163
-0.2,0.396,0.202459,0.005438506,83.96492,0.000571789,0.005408366
-0.2,0.395,0.202459,0.005453157,83.88648,0.000580754,0.005422144
-0.2,0.394,0.202459,0.005405177,84.10788,0.000554872,0.005376624
-0.2,0.393,0.202896,0.005420887,83.94338,0.000571964,0.005390628
-0.2,0.392,0.202896,0.005417475,84.16922,0.000550365,0.005389446
-0.2,0.391,0.202896,0.005434337,84.02107,0.000566055,0.005404775
-0.2,0.39,0.202896,0.005421915,84.09749,0.000557569,0.005393169
-0.2,0.389,0.202896,0.005382466,84.23008,0.000541121,0.005355196
-0.2,0.388,0.202896,0.005412449,84.23691,0.000543493,0.005385092
-0.2,0.387,0.202896,0.005376473,84.14753,0.000548224,0.005348451
-0.2,0.386,0.202896,0.005399455,84.27897,0.000538244,0.00537256
-0.2,0.385,0.202896,0.005359173,84.21614,0.000540076,0.00533189
-0.2,0.384,0.202896,0.005379766,84.27584,0.000536574,0.00535294
-0.2,0.383,0.202896,0.005379851,84.05903,0.000556835,0.005350956
-0.2,0.382,0.202896,0.005370682,84.32814,0.000530787,0.005344387
-0.2,0.381,0.202896,0.005345215,84.21577,0.000538703,0.005317999
-0.2,0.38,0.202896,0.00539497,84.03313,0.000560825,0.005365744
-0.2,0.379,0.202896,0.005421423,84.05814,0.000561221,0.005392293
-0.2,0.378,0.202896,0.00536911,84.18179,0.000544279,0.005341448
-0.2,0.377,0.202668,0.005416205,83.99691,0.000566438,0.005386504
-0.2,0.376,0.202668,0.005385534,84.17017,0.000547032,0.005357682
-0.2,0.375,0.202668,0.005371963,84.19576,0.000543266,0.005344422
-0.2,0.374,0.202668,0.005383545,84.12498,0.000551053,0.005355267
-0.2,0.373,0.202668,0.005401848,83.93009,0.000571201,0.005371562
-0.2,0.372,0.202668,0.005366937,84.39664,0.000524034,0.005341292
-0.2,0.371,0.202668,0.00540387,84.01559,0.000563395,0.005374423
-0.2,0.37,0.202668,0.005429214,84.25188,0.000543765,0.005401914
-0.2,0.369,0.202668,0.00542021,84.10042,0.000557117,0.005391502
-0.2,0.368,0.202668,0.005413603,84.12037,0.00055456,0.005385121
